Cycle start time,Cycle end time,Cycle timezone,Question text,Answered yes,Notes
2022-10-03 00:52:53,2022-10-04 00:46:41,UTC-05:00,Sick / Not Sick,false,
2022-10-03 00:52:53,2022-10-04 00:46:41,UTC-05:00,Sleep in the same bed as usual?,true,
2022-10-03 00:52:53,2022-10-04 00:46:41,UTC-05:00,Snack in between meals?,false,
2022-10-03 00:52:53,2022-10-04 00:46:41,UTC-05:00,Experience any stress?,false,
2022-10-03 00:52:53,2022-10-04 00:46:41,UTC-05:00,Work late?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Consume added sugar?,true,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Travel on a plane?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Have any alcoholic drinks?,true,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Dim lights after sunset?,true,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Have any caffeine? ,true,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Experiencing COVID-19 symptoms?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Consume dairy?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,View a screened device while in bed?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Fever / No Fever,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Consume fruits and/or vegetables?,true,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Follow a gluten-free diet?,true,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Hydrate sufficiently?,true,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Injured / Not Injured,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Follow an intermittent fasting diet?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Eat any food close to bedtime?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Consume meat?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,See direct sunlight upon waking up?,true,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Read (non-screened device) while in bed?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Use a sauna?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Share your bed?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Sick / Not Sick,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Sleep in the same bed as usual?,true,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Snack in between meals?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Experience any stress?,false,
2022-10-01 23:38:55,2022-10-03 00:52:53,UTC-05:00,Work late?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Consume added sugar?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Travel on a plane?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Have any alcoholic drinks?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Dim lights after sunset?,true,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Have any caffeine? ,true,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Experiencing COVID-19 symptoms?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Consume dairy?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,View a screened device while in bed?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Fever / No Fever,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Consume fruits and/or vegetables?,true,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Follow a gluten-free diet?,true,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Hydrate sufficiently?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Injured / Not Injured,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Follow an intermittent fasting diet?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Eat any food close to bedtime?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Consume meat?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,See direct sunlight upon waking up?,true,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Read (non-screened device) while in bed?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Use a sauna?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Share your bed?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Sick / Not Sick,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Sleep in the same bed as usual?,true,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Snack in between meals?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Experience any stress?,false,
2022-09-29 00:28:38,2022-09-30 01:05:17,UTC-05:00,Work late?,true,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Consume added sugar?,true,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Travel on a plane?,true,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Have any alcoholic drinks?,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Dim lights after sunset?,true,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Have any caffeine? ,true,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Experiencing COVID-19 symptoms?,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Consume dairy?,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,View a screened device while in bed?,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Fever / No Fever,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Consume fruits and/or vegetables?,true,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Follow a gluten-free diet?,true,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Hydrate sufficiently?,true,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Injured / Not Injured,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Follow an intermittent fasting diet?,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Eat any food close to bedtime?,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Consume meat?,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,See direct sunlight upon waking up?,true,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Read (non-screened device) while in bed?,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Use a sauna?,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Share your bed?,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Sick / Not Sick,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Sleep in the same bed as usual?,true,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Snack in between meals?,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Experience any stress?,false,
2022-09-27 00:24:41,2022-09-28 01:18:07,UTC-05:00,Work late?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Consume added sugar?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Travel on a plane?,true,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Have any alcoholic drinks?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Dim lights after sunset?,true,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Have any caffeine? ,true,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Experiencing COVID-19 symptoms?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Consume dairy?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,View a screened device while in bed?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Fever / No Fever,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Consume fruits and/or vegetables?,true,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Follow a gluten-free diet?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Hydrate sufficiently?,true,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Injured / Not Injured,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Follow an intermittent fasting diet?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Eat any food close to bedtime?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Consume meat?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,See direct sunlight upon waking up?,true,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Read (non-screened device) while in bed?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Use a sauna?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Share your bed?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Sick / Not Sick,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Sleep in the same bed as usual?,true,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Snack in between meals?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Experience any stress?,false,
2022-09-26 01:05:01,2022-09-27 00:24:41,UTC-05:00,Work late?,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Consume added sugar?,true,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Travel on a plane?,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Have any alcoholic drinks?,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Dim lights after sunset?,true,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Have any caffeine? ,true,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Experiencing COVID-19 symptoms?,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Consume dairy?,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,View a screened device while in bed?,true,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Fever / No Fever,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Consume fruits and/or vegetables?,true,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Follow a gluten-free diet?,true,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Hydrate sufficiently?,true,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Injured / Not Injured,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Follow an intermittent fasting diet?,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Eat any food close to bedtime?,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Consume meat?,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,See direct sunlight upon waking up?,true,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Read (non-screened device) while in bed?,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Use a sauna?,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Share your bed?,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Sick / Not Sick,false,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Sleep in the same bed as usual?,true,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Snack in between meals?,true,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Experience any stress?,true,
2022-09-22 00:32:39,2022-09-23 00:36:03,UTC-05:00,Work late?,true,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Consume added sugar?,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Travel on a plane?,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Have any alcoholic drinks?,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Dim lights after sunset?,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Have any caffeine? ,true,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Experiencing COVID-19 symptoms?,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Consume dairy?,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,View a screened device while in bed?,true,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Fever / No Fever,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Consume fruits and/or vegetables?,true,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Follow a gluten-free diet?,true,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Hydrate sufficiently?,true,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Injured / Not Injured,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Follow an intermittent fasting diet?,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Eat any food close to bedtime?,true,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Consume meat?,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,See direct sunlight upon waking up?,true,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Read (non-screened device) while in bed?,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Use a sauna?,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Share your bed?,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Sick / Not Sick,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Sleep in the same bed as usual?,true,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Snack in between meals?,true,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Experience any stress?,false,
2022-09-20 00:34:57,2022-09-20 23:25:48,UTC-05:00,Work late?,true,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Consume added sugar?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Travel on a plane?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Have any alcoholic drinks?,true,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Dim lights after sunset?,true,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Have any caffeine? ,true,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Experiencing COVID-19 symptoms?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Consume dairy?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,View a screened device while in bed?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Fever / No Fever,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Consume fruits and/or vegetables?,true,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Follow a gluten-free diet?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Hydrate sufficiently?,true,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Injured / Not Injured,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Follow an intermittent fasting diet?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Eat any food close to bedtime?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Consume meat?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,See direct sunlight upon waking up?,true,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Read (non-screened device) while in bed?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Use a sauna?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Share your bed?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Sick / Not Sick,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Sleep in the same bed as usual?,true,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Snack in between meals?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Experience any stress?,false,
2022-09-18 22:55:23,2022-09-20 00:34:57,UTC-05:00,Work late?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Consume added sugar?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Travel on a plane?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Have any alcoholic drinks?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Dim lights after sunset?,true,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Have any caffeine? ,true,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Experiencing COVID-19 symptoms?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Consume dairy?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,View a screened device while in bed?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Fever / No Fever,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Consume fruits and/or vegetables?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Follow a gluten-free diet?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Hydrate sufficiently?,true,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Injured / Not Injured,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Follow an intermittent fasting diet?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Eat any food close to bedtime?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Consume meat?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,See direct sunlight upon waking up?,true,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Read (non-screened device) while in bed?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Use a sauna?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Share your bed?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Sick / Not Sick,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Sleep in the same bed as usual?,true,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Snack in between meals?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Experience any stress?,false,
2022-09-15 22:30:44,2022-09-16 21:17:15,UTC-05:00,Work late?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Consume added sugar?,true,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Travel on a plane?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Have any alcoholic drinks?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Dim lights after sunset?,true,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Have any caffeine? ,true,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Experiencing COVID-19 symptoms?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Consume dairy?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,View a screened device while in bed?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Fever / No Fever,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Consume fruits and/or vegetables?,true,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Follow a gluten-free diet?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Hydrate sufficiently?,true,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Injured / Not Injured,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Follow an intermittent fasting diet?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Eat any food close to bedtime?,true,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Consume meat?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,See direct sunlight upon waking up?,true,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Read (non-screened device) while in bed?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Use a sauna?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Share your bed?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Sick / Not Sick,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Sleep in the same bed as usual?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Snack in between meals?,true,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Experience any stress?,false,
2022-09-12 23:36:06,2022-09-13 22:49:31,UTC-04:00,Work late?,true,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Consume added sugar?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Travel on a plane?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Have any alcoholic drinks?,true,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Dim lights after sunset?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Have any caffeine? ,true,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Experiencing COVID-19 symptoms?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Consume dairy?,true,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,View a screened device while in bed?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Fever / No Fever,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Consume fruits and/or vegetables?,true,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Follow a gluten-free diet?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Hydrate sufficiently?,true,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Injured / Not Injured,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Follow an intermittent fasting diet?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Eat any food close to bedtime?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Consume meat?,true,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,See direct sunlight upon waking up?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Read (non-screened device) while in bed?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Use a sauna?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Share your bed?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Sick / Not Sick,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Sleep in the same bed as usual?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Snack in between meals?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Experience any stress?,false,
2022-09-07 23:53:58,2022-09-08 23:53:58,UTC+02:00,Work late?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Consume added sugar?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Travel on a plane?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Have any alcoholic drinks?,true,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Dim lights after sunset?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Have any caffeine? ,true,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Experiencing COVID-19 symptoms?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Consume dairy?,true,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,View a screened device while in bed?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Fever / No Fever,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Consume fruits and/or vegetables?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Follow a gluten-free diet?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Hydrate sufficiently?,true,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Injured / Not Injured,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Follow an intermittent fasting diet?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Eat any food close to bedtime?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Consume meat?,true,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,See direct sunlight upon waking up?,true,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Read (non-screened device) while in bed?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Use a sauna?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Share your bed?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Sick / Not Sick,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Sleep in the same bed as usual?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Snack in between meals?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Experience any stress?,false,
2022-09-07 01:06:01,2022-09-07 23:53:58,UTC+02:00,Work late?,false,
2022-09-06 00:12:37,2022-09-07 01:06:01,UTC+02:00,Consume added sugar?,false,
2022-09-06 00:12:37,2022-09-07 01:06:01,UTC+02:00,Travel on a plane?,false,
2022-09-06 00:12:37,2022-09-07 01:06:01,UTC+02:00,Have any alcoholic drinks?,true,
2022-09-06 00:12:37,2022-09-07 01:06:01,UTC+02:00,Dim lights after sunset?,false,
2022-09-06 00:12:37,2022-09-07 01:06:01,UTC+02:00,Have any caffeine? ,true,
2022-09-06 00:12:37,2022-09-07 01:06:01,UTC+02:00,Experiencing COVID-19 symptoms?,false,
2022-09-06 00:12:37,2022-09-07 01:06:01,UTC+02:00,Consume dairy?,true,
2022-09-06 00:12:37,2022-09-07 01:06:01,UTC+02:00,View a screened device while in bed?,false,
2022-09-06 00:12:37,2022-09-07 01:06:01,UTC+02:00,Fever / No Fever,false,
2022-09-06 00:12:37,2022-09-07 01:06:01,UTC+02:00,Consume fruits and/or vegetables?,false,
2022-09-06 00:12:37,2022-09-07 01:06:01,UTC+02:00,Follow a gluten-free diet?,false,
